765,2,2,2,"IB","HAM","221.1","LO202",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
765,2,2,0,"BI","HAM","221.1","LO202",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
765,2,0,2,"IB","PEI","221.2","LO202",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
765,2,0,0,"BI","PEI","221.2","LO202",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
768,2,2,2,"IB","SUD","222","LE008",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
768,2,2,0,"BI","SUD","222","LE008",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
769,2,2,2,"IB","HAE","IB223","LO202",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
788,2,2,2,"5WPF","SHD","101.6","LU111",,0,4.00000,,,,"20161003","20170107",0.00560,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
788,2,0,0,"5WPF","SHD","101.6","LU110",,0,4.00000,,,,"20161003","20170107",0.00560,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
805,2,2,2,"Allg","CAL","ITA","LO106",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
